Year,Month,SpatialAverage,Date,LongTermMean,Anomaly
1998,1,0.0128550415530777,1998-01-01,0.021366603484921084,-0.008511561931843385
1998,2,0.0424372857631415,1998-02-01,0.036588331277386504,0.005848954485754995
1998,3,0.0627438348196307,1998-03-01,0.04141661792833441,0.021327216891296283
1998,4,0.0614387143631155,1998-04-01,0.06588534343840588,-0.004446629075290379
1998,5,0.0921507372713637,1998-05-01,0.10351199937725916,-0.011361262105895456
1998,6,0.2126907971215367,1998-06-01,0.20200057420125067,0.010690222920286041
1998,7,0.3470085708661697,1998-07-01,0.30744951305496715,0.03955905781120256
1998,8,0.3556365447948165,1998-08-01,0.2705791274053296,0.08505741738948691
1998,9,0.1849360935550917,1998-09-01,0.1842276576439546,0.0007084359111370897
1998,10,0.1008749593351949,1998-10-01,0.059292139269363275,0.041582820065831624
1998,11,0.0155530245555508,1998-11-01,0.011495352612958072,0.004057671942592728
1998,12,0.0018904495284772,1998-12-01,0.008896666660724218,-0.0070062171322470175
1999,1,0.0247775049261494,1999-01-01,0.021366603484921084,0.003410901441228315
1999,2,0.0153498085645062,1999-02-01,0.036588331277386504,-0.021238522712880306
1999,3,0.0150770278108706,1999-03-01,0.04141661792833441,-0.026339590117463813
1999,4,0.0353018572818231,1999-04-01,0.06588534343840588,-0.03058348615658278
1999,5,0.139626756274091,1999-05-01,0.10351199937725916,0.03611475689683183
1999,6,0.2076777593986844,1999-06-01,0.20200057420125067,0.005677185197433737
1999,7,0.300692983287656,1999-07-01,0.30744951305496715,-0.00675652976731117
1999,8,0.2914130626038516,1999-08-01,0.2705791274053296,0.020833935198522002
1999,9,0.2008630005639673,1999-09-01,0.1842276576439546,0.016635342920012702
1999,10,0.0957311543985763,1999-10-01,0.059292139269363275,0.03643901512921302
1999,11,0.0090294241993242,1999-11-01,0.011495352612958072,-0.002465928413633871
1999,12,0.0030043073983095,1999-12-01,0.008896666660724218,-0.005892359262414718
2000,1,0.0227722977245822,2000-01-01,0.021366603484921084,0.0014056942396611163
2000,2,0.0293422206697726,2000-02-01,0.036588331277386504,-0.007246110607613904
2000,3,0.0290422787969291,2000-03-01,0.04141661792833441,-0.012374339131405312
2000,4,0.06780386828216,2000-04-01,0.06588534343840588,0.001918524843754113
2000,5,0.1315018899718271,2000-05-01,0.10351199937725916,0.02798989059456794
2000,6,0.2544948491143784,2000-06-01,0.20200057420125067,0.05249427491312775
2000,7,0.2978401219114678,2000-07-01,0.30744951305496715,-0.009609391143499346
2000,8,0.2657920935508945,2000-08-01,0.2705791274053296,-0.004787033854435074
2000,9,0.1917575038296988,2000-09-01,0.1842276576439546,0.0075298461857442045
2000,10,0.0353494308176116,2000-10-01,0.059292139269363275,-0.023942708451751678
2000,11,0.0073112807045726,2000-11-01,0.011495352612958072,-0.004184071908385472
2000,12,0.0029866268584551,2000-12-01,0.008896666660724218,-0.005910039802269118
2001,1,0.0114114682131165,2001-01-01,0.021366603484921084,-0.009955135271804584
2001,2,0.0213414593261322,2001-02-01,0.036588331277386504,-0.015246871951254303
2001,3,0.0239051714356207,2001-03-01,0.04141661792833441,-0.017511446492713714
2001,4,0.0572027538783658,2001-04-01,0.06588534343840588,-0.008682589560040081
2001,5,0.1284101921706179,2001-05-01,0.10351199937725916,0.024898192793358725
2001,6,0.261959802171078,2001-06-01,0.20200057420125067,0.05995922796982733
2001,7,0.3009676431404587,2001-07-01,0.30744951305496715,-0.006481869914508442
2001,8,0.2204822567434862,2001-08-01,0.2705791274053296,-0.05009687066184337
2001,9,0.1560659458883697,2001-09-01,0.1842276576439546,-0.028161711755584906
2001,10,0.080393859828398,2001-10-01,0.059292139269363275,0.021101720559034726
2001,11,0.0126188652507842,2001-11-01,0.011495352612958072,0.0011235126378261288
2001,12,0.0048007847421743,2001-12-01,0.008896666660724218,-0.0040958819185499176
2002,1,0.0236510033563981,2002-01-01,0.021366603484921084,0.002284399871477015
2002,2,0.0373627910314762,2002-02-01,0.036588331277386504,0.0007744597540896986
2002,3,0.0340937243217023,2002-03-01,0.04141661792833441,-0.00732289360663211
2002,4,0.0706769741996561,2002-04-01,0.06588534343840588,0.004791630761250221
2002,5,0.0970451015190804,2002-05-01,0.10351199937725916,-0.006466897858178763
2002,6,0.1852017140021415,2002-06-01,0.20200057420125067,-0.016798860199109172
2002,7,0.2561369445637512,2002-07-01,0.30744951305496715,-0.05131256849121596
2002,8,0.2526781374323773,2002-08-01,0.2705791274053296,-0.017900989972952253
2002,9,0.1716061236178662,2002-09-01,0.1842276576439546,-0.012621534026088399
2002,10,0.0319795011585725,2002-10-01,0.059292139269363275,-0.027312638110790773
2002,11,0.0156441436306809,2002-11-01,0.011495352612958072,0.004148791017722827
2002,12,0.009367529840194,2002-12-01,0.008896666660724218,0.00047086317946978297
2003,1,0.0232196494742252,2003-01-01,0.021366603484921084,0.0018530459893041154
2003,2,0.0645927966466009,2003-02-01,0.036588331277386504,0.0280044653692144
2003,3,0.0412721605632391,2003-03-01,0.04141661792833441,-0.00014445736509530877
2003,4,0.0561322037392514,2003-04-01,0.06588534343840588,-0.009753139699154478
2003,5,0.0761139771184131,2003-05-01,0.10351199937725916,-0.027398022258846064
2003,6,0.2238711442632614,2003-06-01,0.20200057420125067,0.021870570062010736
2003,7,0.3399194567591513,2003-07-01,0.30744951305496715,0.03246994370418416
2003,8,0.2558027484116972,2003-08-01,0.2705791274053296,-0.014776378993632378
2003,9,0.2239966079939213,2003-09-01,0.1842276576439546,0.03976895034996669
2003,10,0.057951092972141,2003-10-01,0.059292139269363275,-0.001341046297222273
